#{tijd} #{positie1} #{snelheid1} #{...} 
0.116	-0.0303851	0.0165004	0.000681059	-0.255733	0.0805175	0.00644339	-13.0814	-6.86272	0.0012053	-1039.2	-552.655	0.0483101
0.117	-0.0306408	0.0165809	0.000687503	-0.255737	0.0805156	0.00644339	-14.12	-7.41504	0.00125358	-1037.95	-551.994	0.0482598
0.118	-0.0308965	0.0166614	0.000693946	-0.25574	0.0805138	0.00644339	-15.1574	-7.96674	0.00130182	-1036.87	-551.424	0.0482163
0.119	-0.0311523	0.0167419	0.000700389	-0.255743	0.0805124	0.00644339	-16.1938	-8.51791	0.00135002	-1035.93	-550.926	0.0481785
0.12	-0.031408	0.0168224	0.000706833	-0.255745	0.080511	0.00644339	-17.2293	-9.06862	0.00139818	-1035.1	-550.489	0.0481452
0.121	-0.0316638	0.0169029	0.000713276	-0.255748	0.0805099	0.00644339	-18.264	-9.61891	0.00144631	-1034.36	-550.101	0.0481156
0.122	-0.0319195	0.0169835	0.00071972	-0.255749	0.0805088	0.00644339	-19.298	-10.1688	0.00149441	-1033.71	-549.754	0.0480893
0.123	-0.0321753	0.017064	0.000726163	-0.255751	0.0805079	0.00644339	-20.3314	-10.7184	0.00154249	-1033.12	-549.443	0.0480656
0.124	-0.032431	0.0171445	0.000732606	-0.255753	0.0805071	0.00644339	-21.3643	-11.2677	0.00159054	-1032.59	-549.162	0.0480443
0.125	-0.0326868	0.017225	0.00073905	-0.255754	0.0805063	0.00644339	-22.3966	-11.8168	0.00163858	-1032.11	-548.907	0.0480249
0.126	-0.0329425	0.0173055	0.000745493	-0.255756	0.0805056	0.00644339	-23.4285	-12.3655	0.00168659	-1031.67	-548.675	0.0480072
0.127	-0.0331983	0.017386	0.000751937	-0.255757	0.080505	0.00644339	-24.46	-12.9141	0.00173459	-1031.26	-548.462	0.047991
0.128	-0.0334541	0.0174665	0.00075838	-0.255758	0.0805044	0.00644339	-25.491	-13.4625	0.00178257	-1030.89	-548.266	0.0479761
0.129	-0.0337098	0.017547	0.000764823	-0.255759	0.0805038	0.00644339	-26.5218	-14.0107	0.00183054	-1030.55	-548.085	0.0479624
0.13	-0.0339656	0.0176275	0.000771267	-0.25576	0.0805033	0.00644339	-27.5522	-14.5587	0.0018785	-1030.24	-547.918	0.0479497
0.131	-0.0342213	0.017708	0.00077771	-0.255761	0.0805029	0.00644339	-28.5823	-15.1065	0.00192644	-1029.95	-547.763	0.047938
0.132	-0.0344771	0.0177885	0.000784153	-0.255762	0.0805024	0.00644339	-29.6121	-15.6542	0.00197438	-1029.67	-547.619	0.047927
0.133	-0.0347329	0.017869	0.000790597	-0.255762	0.080502	0.00644339	-30.6416	-16.2017	0.0020223	-1029.42	-547.485	0.0479168
0.134	-0.0349886	0.0179495	0.00079704	-0.255763	0.0805016	0.00644339	-31.6709	-16.7492	0.00207021	-1029.18	-547.359	0.0479072
0.135	-0.0352444	0.01803	0.000803484	-0.255764	0.0805013	0.00644339	-32.7	-17.2965	0.00211811	-1028.96	-547.241	0.0478983
0.136	-0.0355001	0.0181105	0.000809927	-0.255764	0.080501	0.00644339	-33.7288	-17.8436	0.00216601	-1028.75	-547.13	0.0478899
