#{tijd} #{positie1} #{snelheid1} #{...} 
0.31	-0.00572048	-0.00279702	0.000104291	0.0807804	-0.22296	3.38275e-05	-0.846809	-0.557053	0.00016404	307.895	-484.06	0.0200494	-0.84465	-0.555378	0.000349672	296.315	-469.428	2.29928	-0.608231	0.387816	0.0402472	-372.184	-572.452	13.5784	0.738223	1.29504	0.00910197	-389.418	273.618	15.2751	4.22439	2.60483	-0.105399	-135.869	227.027	2.08981	-0.179704	-10.0458	0.181159	177.086	-3.79041	-6.99213
0.32	-0.00444022	-0.00467812	9.35955e-05	0.166398	-0.142948	-0.00206004	-1.00083	-0.0695816	0.000102787	28.0406	-577.883	0.043642	-0.999228	-0.0674136	0.00044249	13.1189	-566.471	1.27387	0.578854	-0.439983	-0.0395578	401.097	541.023	-15.6598	-1.2976	-0.927761	0.0123957	290.264	-341.516	-14.2589	2.36987	4.43283	-0.0715628	-226.184	131.008	4.51116	1.58435	-9.91887	0.108652	174.757	29.1063	-7.46954
0.33	-0.00255862	-0.00557988	6.59921e-05	0.200388	-0.031553	-0.00321788	-0.889126	0.435549	2.04267e-05	-266.423	-518.51	0.0573629	-0.888242	0.438079	0.000395895	-283.936	-511.597	-0.258943	-0.556777	0.450844	0.0383312	-434.1	-526.837	17.7765	0.928856	1.13698	0.00122103	-345.856	336.923	15.5296	-0.0953095	5.13149	-0.0193467	-256.077	7.032	5.69821	3.29622	-9.46641	0.0325819	166.668	61.1694	-7.70288
0.34	-0.000665323	-0.00538549	3.44587e-05	0.172472	0.0694881	-0.00291946	-0.536129	0.821145	-5.54718e-05	-493.612	-315.526	0.0556748	-0.535904	0.823798	0.000225135	-512.549	-313.11	-1.66365	0.531151	-0.502684	-0.0375046	458.518	493.199	-19.6316	-1.42752	-0.745451	0.0194314	233.647	-375.87	-13.5971	-2.54501	4.59465	0.0376914	-224.492	-110.917	5.48526	4.899	-8.7013	-0.0445592	152.973	91.4861	-7.68246
0.35	0.00073637	-0.0042881	1.01117e-05	0.105515	0.145398	-0.00177429	-0.0357001	0.97881	-0.000101291	-586.007	-23.0963	0.0369488	-0.036089	0.981356	-1.44268e-06	-605.706	-25.1256	-2.59662	-0.498061	0.512132	0.0359112	-490.738	-474.408	21.7553	1.09422	0.952347	-0.00668441	-291.144	393.926	15.3801	-4.42732	3.0193	0.0863849	-145.745	-197.429	4.08615	6.33788	-7.64556	-0.120203	133.941	119.142	-7.40306
0.36	0.0013005	-0.00264114	2.38318e-06	0.00895974	0.175056	0.000275996	0.474106	0.864211	-9.8404e-05	-516.077	274.636	0.00575782	0.473064	0.866519	-0.000206718	-534.777	267.505	-2.69986	0.475132	-0.555694	-0.0349652	510.105	439.312	-23.3554	-1.52928	-0.544975	0.0260743	174.045	-401.533	-12.6808	-5.37112	0.79782	0.116794	-40.3624	-238.731	1.9023	7.56133	-6.33039	-0.191756	109.967	143.222	-6.86463
0.37	0.000893974	-0.000903986	1.52285e-05	-0.0867887	0.162779	0.00232306	0.853419	0.51149	-4.73411e-05	-306.915	492.943	-0.0291431	0.851929	0.51354	-0.000304214	-323.37	481.67	-1.95461	-0.436137	0.568796	0.0330919	-541.161	-416.137	25.4592	1.22639	0.742194	-0.0143829	-225.706	442.078	14.7887	-5.21613	-1.58956	0.123325	70.6017	-230.525	-0.613468	8.52254	-4.79605	-0.256652	81.5964	162.825	-6.0733
0.38	-0.000434708	0.0004846	4.95635e-05	-0.173734	0.10414	0.00445238	1.00292	0.0200539	4.42722e-05	-21.0648	575.265	-0.0539096	1.00117	0.0217939	-0.000278015	-35.4222	560.503	-0.791541	0.409702	-0.601564	-0.0319235	555.321	379.857	-26.7888	-1.60381	-0.333178	0.032278	112.742	-418.729	-11.5404	-4.00633	-3.65556	0.104924	167.444	-175.376	-3.00981	9.18098	-3.09172	-0.312424	49.5498	177.08	-5.04277
0.39	-0.00244897	0.00111557	0.000100906	-0.223458	0.0142319	0.0057047	0.888726	-0.477782	0.000155514	263.212	506.556	-0.0655406	0.886671	-0.47652	-0.000158276	252.241	488.54	0.691234	-0.372195	0.616817	0.0299335	-584.575	-352.665	28.8357	1.31932	0.5096	-0.02157	-151.007	478.586	13.7281	-1.9749	-4.96832	0.0649978	232.062	-81.8223	-4.84623	9.50431	-1.27494	-0.356785	14.7442	185.191	-3.79587
0.4	-0.00476157	0.000720893	0.000161863	-0.232672	-0.0981598	0.00627158	0.545682	-0.854412	0.000263006	475.186	310.509	-0.0582714	0.543319	-0.853626	2.9723e-05	468.718	291.156	1.9165	0.336498	-0.642983	-0.0284144	593.94	315.559	-29.9007	-1.64975	-0.117519	0.0379175	50.6885	-427.566	-10.202	0.474902	-5.21435	0.0112525	248.859	34.7481	-5.7096	9.47042	0.589341	-0.38773	-21.6896	186.481	-2.36601
0.41	-0.00685728	-0.0008068	0.000220562	-0.180591	-0.205285	0.00526022	0.0637339	-1.01647	0.000344797	565.603	38.1454	-0.0352438	0.0611928	-1.01607	0.000241727	563.314	18.6084	2.53235	-0.304425	0.65308	0.026419	-620.364	-284.708	31.8405	1.37095	0.258386	-0.0280391	-69.1382	501.565	12.2128	2.80926	-4.27405	-0.0448754	208.159	150.866	-5.28544	9.06955	2.43031	-0.403645	-58.4088	180.468	-0.798362
0.42	-0.00819128	-0.00328923	0.000264264	-0.0821605	-0.283466	0.00325714	-0.435076	-0.92397	0.000383154	513.513	-244.633	-0.00199617	-0.437649	-0.924117	0.000457202	516.013	-264.141	2.55539	0.260053	-0.680735	-0.0245722	625.43	247.389	-32.6458	-1.6633	0.0961688	0.0428227	-10.9539	-428.145	-8.70268	4.45313	-2.29822	-0.0898976	112.617	236.667	-3.50824	8.30637	4.17363	-0.403427	-93.8846	166.942	0.849907
