#{tijd} #{positie1} #{snelheid1} #{...} 
0.071	-0.0190363	0.0128761	0.000391121	-0.273599	0.0692977	0.00644501	53.3286	44.4325	-0.00671353	3961.86	3296.36	-0.521021	0.255968	-1.14518	0.000399611	490.716	102.715	0.0455078	0.560004	-0.74096	0.000405152	462.967	359.215	0.00180431
0.072	-0.0193096	0.012945	0.000397566	-0.272999	0.0686709	0.00644502	57.2904	47.7288	-0.00723455	3961.81	3296.32	-0.521014	0.704064	-0.933963	0.000443022	391.147	312.663	0.0401279	0.883288	-0.263074	0.000404614	162.852	566.944	-0.00245108
0.073	-0.0195822	0.0130136	0.000404011	-0.272169	0.068452	0.00644504	61.2522	51.0251	-0.00775556	3961.77	3296.29	-0.521009	1.01102	-0.538797	0.000477553	210.976	465.944	0.0278967	0.860062	0.318974	0.000401399	-209.543	559.546	-0.00335908
0.074	-0.019854	0.0130821	0.000410456	-0.271352	0.0687066	0.00644506	65.214	54.3214	-0.00827657	3961.73	3296.26	-0.521004	1.10511	-0.0314669	0.000496876	-30.5543	531.617	0.0099602	0.487502	0.776973	0.000399263	-512.21	324.329	-0.00031768
0.075	-0.020125	0.0131511	0.000416901	-0.270803	0.0693644	0.00644508	69.1757	57.6176	-0.00879757	3961.7	3296.23	-0.520999	0.940689	0.483206	0.000496308	-298.156	475.177	-0.0113354	-0.093823	0.91606	0.000401809	-610.152	-57.3558	0.00570507
0.076	-0.0203957	0.0132209	0.000423346	-0.27071	0.0702175	0.0064451	73.1374	60.9139	-0.00931857	3961.67	3296.2	-0.520995	0.522266	0.868867	0.000474695	-524.495	272.386	-0.0310553	-0.64152	0.667028	0.000410847	-446.024	-422.876	0.0121861
0.077	-0.0206666	0.0132915	0.000429791	-0.271116	0.0709749	0.00644511	77.099	64.2101	-0.00983956	3961.64	3296.18	-0.520992	-0.0606075	0.986139	0.000437421	-610.851	-50.2671	-0.0412806	-0.918065	0.133773	0.000425322	-88.7747	-604.667	0.0161719
0.078	-0.0209381	0.0133627	0.000436236	-0.271883	0.0713486	0.00644511	81.0606	67.5062	-0.0103606	3961.62	3296.16	-0.520988	-0.626439	0.765834	0.000397745	-487.249	-378.34	-0.0353451	-0.807934	-0.451603	0.000441726	298.623	-525.511	0.0159382
0.079	-0.0212104	0.013434	0.000442681	-0.272694	0.0711899	0.00644508	85.0222	70.8024	-0.0108815	3961.59	3296.14	-0.520986	-0.977815	0.277944	0.000371691	-199.642	-566.9	-0.0152024	-0.367062	-0.842301	0.000455835	551.224	-231.225	0.0117844
0.08	-0.0214834	0.013505	0.000449126	-0.273208	0.0706083	0.00644505	88.9838	74.0985	-0.0114025	3961.57	3296.13	-0.520983	-1.01515	-0.300601	0.000368899	118.869	-560.815	0.00947174	0.215507	-0.883328	0.00046457	574.797	150.159	0.00556089
0.081	-0.0217566	0.0135752	0.000455571	-0.273259	0.0698977	0.00644503	92.9454	77.3946	-0.0119235	3961.56	3296.11	-0.52098	-0.766031	-0.79295	0.000389188	361.907	-406.279	0.0299502	0.70213	-0.562893	0.000467079	366.173	469.032	-0.000274097
0.082	-0.0220298	0.0136448	0.000462016	-0.272907	0.0693564	0.00644502	96.9069	80.6907	-0.0124445	3961.54	3296.1	-0.520978	-0.330446	-1.08787	0.000426057	489.74	-177.133	0.04235	0.89402	-0.00951077	0.000464932	3.59944	600.497	-0.00344474
0.083	-0.0223024	0.013714	0.000468461	-0.272361	0.0691674	0.00644501	100.868	83.9868	-0.0129655	3961.52	3296.08	-0.520976	0.174593	-1.14167	0.000470947	502.499	68.2613	0.0460386	0.703556	0.551255	0.000461606	-372.959	481.024	-0.00251632
0.084	-0.0225745	0.0137833	0.000474906	-0.271886	0.0693416	0.00644501	104.83	87.2829	-0.0134864	3961.51	3296.07	-0.520974	0.640112	-0.959314	0.000515385	413.176	289.685	0.0415767	0.19938	0.876227	0.0004613	-599.514	143.583	0.00242107
0.085	-0.0228463	0.0138528	0.000481351	-0.271684	0.0697142	0.00644502	108.791	90.579	-0.0140074	3961.5	3296.06	-0.520972	0.971738	-0.580959	0.000551638	237.479	455.299	0.0298271	-0.402585	0.810806	0.00046716	-558.833	-270.221	0.00935682
0.086	-0.023118	0.0139227	0.000487797	-0.271771	0.0700379	0.00644504	112.753	93.875	-0.0145284	3961.48	3296.05	-0.520971	1.09259	-0.0782571	0.000572977	-4.22695	532.884	0.0120081	-0.827193	0.377073	0.000479584	-258.555	-563.366	0.0150211
0.087	-0.0233898	0.0139928	0.000494242	-0.271988	0.0701528	0.00644507	116.714	97.1711	-0.0150494	3961.47	3296.04	-0.520969	0.952621	0.443213	0.000574373	-276.271	487.276	-0.0095115	-0.878489	-0.224692	0.000495812	157.514	-594.292	0.0166819
0.088	-0.0236619	0.0140629	0.000500687	-0.272138	0.070088	0.0064451	120.676	100.467	-0.0155703	3961.46	3296.03	-0.520968	0.551897	0.845465	0.00055431	-511.782	292.869	-0.0298476	-0.539518	-0.717747	0.000511327	492.965	-356.744	0.0136929
0.089	-0.0239341	0.014133	0.000507132	-0.272154	0.0699836	0.00644513	124.637	103.763	-0.0160913	3961.45	3296.02	-0.520967	-0.0247415	0.985054	0.000517763	-611.5	-27.4695	-0.0410798	0.0296511	-0.88459	0.000522099	603.293	33.1861	0.00756856
0.09	-0.0242062	0.0142029	0.000513577	-0.272088	0.0699283	0.00644513	128.599	107.059	-0.0166123	3961.44	3296.02	-0.520965	-0.597684	0.784665	0.000477758	-499.881	-362.787	-0.0361498	0.574836	-0.656691	0.000526296	447.877	405.356	0.00100201
0.091	-0.0244782	0.0142728	0.000520022	-0.27198	0.0699357	0.00644511	132.56	110.355	-0.0171332	3961.43	3296.01	-0.520964	-0.963916	0.306051	0.000450658	-214.947	-563.989	-0.0163527	0.85501	-0.13416	0.000524902	91.3201	601.634	-0.00322065
0.092	-0.0247502	0.0143428	0.000526467	-0.271854	0.0700504	0.00644507	136.522	113.651	-0.0176542	3961.42	3296	-0.520963	-1.01378	-0.274449	0.000446877	110.049	-566.445	0.00872843	0.738077	0.452897	0.000521346	-317.983	527.689	-0.00313354
0.093	-0.025022	0.014413	0.000532912	-0.271821	0.0703128	0.00644503	140.483	116.947	-0.0181751	3961.42	3295.99	-0.520962	-0.769111	-0.773258	0.000466751	361.578	-412.389	0.0298576	0.265385	0.831816	0.000520237	-591.299	198.895	0.00153187
0.094	-0.0252939	0.0144835	0.000539357	-0.272035	0.0706182	0.006445	144.445	120.243	-0.0186961	3961.41	3295.99	-0.520961	-0.331017	-1.072	0.000503771	494.268	-178.101	0.0426893	-0.345899	0.811412	0.00052533	-581.427	-238.869	0.00877737
0.095	-0.0255661	0.0145542	0.000545802	-0.272507	0.0707264	0.00644498	148.406	123.539	-0.0192171	3961.4	3295.98	-0.52096	0.178684	-1.12338	0.000549049	506.42	73.9905	0.0464047	-0.79456	0.392825	0.000537438	-279.277	-563.011	0.0149578
0.096	-0.0258389	0.0146248	0.000552247	-0.273025	0.0704471	0.00644499	152.367	126.835	-0.019738	3961.39	3295.98	-0.520959	0.645665	-0.932606	0.000593693	411.497	300.231	0.041563	-0.855018	-0.215501	0.000553748	161.131	-603.167	0.0168381
0.097	-0.0261121	0.0146949	0.000558692	-0.273278	0.06981	0.00644501	156.329	130.131	-0.020259	3961.39	3295.97	-0.520958	0.971312	-0.543119	0.000629606	226.878	466.085	0.0291267	-0.501906	-0.708709	0.000569304	514.194	-344.646	0.0135519
