#{tijd} #{positie1} #{snelheid1} #{...} 
0.57	-0.148338	0.0525733	0.0036064	-0.259791	0.0819955	0.00644341	-1.12363	-0.0436435	0.00362568	51.9155	-589.505	0.0235156	-1.1196	-0.0460539	0.00363197	52.8757	-571.393	0.0263366
0.58	-0.150934	0.0533652	0.00367084	-0.258733	0.0818835	0.0064434	-1.08291	0.351921	0.00368087	-181.637	-560.584	0.0318953	-1.07439	0.350257	0.00367366	-184.891	-554.579	0.0202075
0.59	-0.15353	0.0541573	0.00373527	-0.257803	0.081356	0.0064434	-0.885559	0.699319	0.00372992	-396.381	-441.02	0.0347274	-0.884112	0.695781	0.00372392	-374.635	-442.363	0.0147782
0.6	-0.156127	0.0549499	0.00379971	-0.257162	0.0805009	0.00644341	-0.568588	0.938026	0.00378097	-534.069	-243.776	0.015318	-0.571099	0.9399	0.0037741	-526.301	-267.164	0.0430599
0.61	-0.158725	0.0557432	0.00386414	-0.256917	0.0794647	0.00644344	-0.184346	1.03153	0.00383457	-583.091	-20.9505	0.0134863	-0.188401	1.03842	0.00382942	-591.687	-22.6036	0.0271848
0.62	-0.161322	0.0565371	0.00392858	-0.257102	0.0784242	0.00644348	0.204804	0.970352	0.00389208	-544.444	212.377	0.0152046	0.197946	0.967723	0.00389197	-545.838	203.892	-0.00110223
0.63	-0.163919	0.0573318	0.00399301	-0.257676	0.077549	0.00644352	0.532853	0.760706	0.0039566	-419.571	403.125	-0.00419739	0.531238	0.752821	0.00395838	-412.98	405.453	0.0117211
0.64	-0.166515	0.0581269	0.00405745	-0.258537	0.0769731	0.00644355	0.749349	0.435981	0.00403031	-225.824	528.443	-0.00269394	0.756605	0.434299	0.00402363	-226.568	538.425	-0.0145254
0.65	-0.169111	0.0589223	0.00412188	-0.259545	0.0767769	0.00644358	0.826385	0.0525843	0.00410123	2.71348	576.03	-0.014485	0.830485	0.0557865	0.00410795	-12.1807	573.966	-0.00784264
0.66	-0.171707	0.0597177	0.00418632	-0.260545	0.076981	0.00644359	0.751081	-0.327646	0.00418377	217.969	536.747	-0.0221016	0.747082	-0.326916	0.0041775	223.018	516.534	-0.00051315
0.67	-0.174301	0.0605128	0.00425075	-0.261388	0.0775494	0.00644359	0.531296	-0.650977	0.00426276	410.322	401.207	-0.0178284	0.52893	-0.645614	0.0042566	399.815	408.973	-0.00712349
0.68	-0.176895	0.0613075	0.00431519	-0.26195	0.0783967	0.00644357	0.204866	-0.863581	0.00433625	536.586	217.657	-0.00737225	0.200681	-0.859996	0.0043421	522.151	211.689	-0.0167835
0.69	-0.179489	0.0621015	0.00437962	-0.262147	0.079399	0.00644354	-0.180836	-0.931173	0.00441175	574.289	-5.1905	-0.00964433	-0.184026	-0.939061	0.00441268	578.006	-10.342	0.00699033
0.7	-0.182083	0.0628948	0.00444406	-0.261943	0.0804076	0.00644351	-0.567814	-0.84872	0.004481	527.103	-231.867	0.00986181	-0.564611	-0.85539	0.00448083	535.916	-228.834	-0.00746731
0.71	-0.184677	0.0636874	0.00450849	-0.261357	0.0812661	0.00644347	-0.893915	-0.625894	0.00454219	400.872	-423.391	0.00854084	-0.885597	-0.622554	0.00454796	398.484	-417.693	0.0210676
0.72	-0.187272	0.0644796	0.00457293	-0.260474	0.081833	0.00644343	-1.10301	-0.29117	0.00460361	207.141	-545.244	0.0236344	-1.10265	-0.284913	0.00459741	197.478	-551.617	0.0140239
0.73	-0.189867	0.0652715	0.00463736	-0.259429	0.0820065	0.00644341	-1.16408	0.102796	0.00465113	-28.5347	-582.829	0.0246737	-1.17175	0.105299	0.00466064	-27.2266	-592.058	0.0287255
0.74	-0.192463	0.0660634	0.0047018	-0.258394	0.0817485	0.0064434	-1.07042	0.489106	0.00470267	-249.132	-532.563	0.0198161	-1.07105	0.491619	0.00470776	-275.175	-520.687	0.045805
0.75	-0.195059	0.0668557	0.00476623	-0.257547	0.0810967	0.0064434	-0.831318	0.807685	0.00475138	-446.83	-389.001	0.0324653	-0.827307	0.80389	0.00475939	-444.374	-373.612	0.0168344
0.76	-0.197657	0.0676485	0.00483067	-0.257031	0.0801615	0.00644342	-0.485305	1.00327	0.00480421	-563.73	-174.815	0.0272965	-0.483243	0.99621	0.00480855	-554.036	-179.006	0.0132156
0.77	-0.200254	0.068442	0.0048951	-0.256932	0.0791039	0.00644345	-0.0920377	1.04312	0.00486253	-591.915	62.237	0.0149149	-0.0920741	1.04066	0.004859	-563.941	51.3787	0.016399
0.78	-0.202851	0.0692362	0.00495954	-0.257257	0.0781017	0.00644349	0.281616	0.922699	0.00492369	-509.118	279.581	0.0121805	0.285931	0.931077	0.00492046	-513.16	284.312	-0.00382272
0.79	-0.205448	0.070031	0.00502397	-0.257942	0.0773154	0.00644353	0.581846	0.669603	0.00498783	-355.503	457.42	-0.00710315	0.577715	0.675066	0.00499367	-363.835	452.451	0.0090414
0.8	-0.208044	0.0708263	0.00508841	-0.25887	0.0768621	0.00644356	0.757068	0.323137	0.00506531	-153.156	558.119	-0.00565563	0.747787	0.320809	0.00505615	-150.381	553.047	-0.0152454
0.81	-0.21064	0.0716217	0.00515284	-0.259892	0.0768019	0.00644358	0.777114	-0.0647475	0.00513636	71.8685	563.856	-0.00790032	0.779203	-0.0683872	0.00514383	80.6235	581.613	-0.0246355
0.82	-0.213235	0.072417	0.00521728	-0.260854	0.077136	0.00644359	0.647257	-0.432039	0.00522124	289.183	492.42	-0.0162455	0.653932	-0.435507	0.00521053	286.815	501.971	-0.0126869
0.83	-0.215829	0.073212	0.00528171	-0.261615	0.0778104	0.00644358	0.388474	-0.721669	0.0052981	451.147	347.099	-0.015777	0.390383	-0.725806	0.00529289	469.374	343.332	-0.00855155
0.84	-0.218423	0.0740065	0.00534615	-0.262061	0.0787256	0.00644356	0.0357188	-0.890702	0.00537205	544.465	137.64	-0.00628988	0.0369897	-0.891734	0.00537422	580.113	152.609	-0.0131634
0.85	-0.221017	0.0748002	0.00541058	-0.262123	0.0797476	0.00644353	-0.35538	-0.913368	0.00544443	572.574	-84.6847	-0.00675094	-0.356924	-0.904756	0.00544661	565.415	-83.5659	0.00923407
0.86	-0.223611	0.0755933	0.00547502	-0.261784	0.0807228	0.00644349	-0.72445	-0.776765	0.00551474	495.2	-297.837	0.0104674	-0.731645	-0.776512	0.00550706	494.251	-306.906	4.9584e-05
0.87	-0.226205	0.0763858	0.00553945	-0.261086	0.081497	0.00644345	-1.01653	-0.506192	0.00557016	337.818	-472.499	0.0124875	-1.02183	-0.513297	0.00557946	343.69	-473.331	0.0214166
